AVIATION ENGINES INC                              ,249 AIRPORT STREET                 ,                                   ,                                   ,CENTREVILLE           ,AL,35042,IQ4R,SO09,IQ4R267M
XRI TESTING INC                                   ,700 N. CENTENNIAL                  ,                                   ,                                   ,ZEELAND               ,MI,49464,IQ5R,GL09,IQ5R944M
AIRTECH INSTRUMENT COMPANY INC                    ,2131 E STREET NE                   ,                                   ,                                   ,AUBURN                ,WA,98002,IQ6R,NM01,IQ6R622N
INNOTECH AVIATION INC                             ,1767 Aviation Place                ,Billings Logan Field               ,                                   ,Billings              ,MT,59105,IQID,NM05,IQID979Y
INNOTECH AVIATION INC                             ,8094 FULLER STREET                 ,HANGAR 2                           ,NATRONA COUNTY AIRPORT             ,CASPER                ,WY,82604,IQIR,NM03,IQIR979Y
VT VOLANT AEROSPACE LLC                          ,11817 WESTAR LANE                  ,                                   ,                                   ,BURLINGTON            ,WA,98233,IQNR,NM01,IQNR108K
LIFEPORT INC                                      ,1660 HERITAGE STREET               ,                                   ,                                   ,WOODLAND              ,WA,98674,IQOR,NM09,IQOR656L
PERFORM AIR INTERNATIONAL INC                     ,463 S. HAMILTON COURT              ,                                   ,                                   ,GILBERT               ,AZ,85233,IS3R,WP07,IS3R590L
HAROLD HASKINS INC                                ,116 RACE TRACK ROAD                ,                                   ,                                   ,DOTHAN                ,AL,36303,IS4R,SO09,IS4R269M
SKY HIGH HOT AIR BALLOONS                         ,9251 GARBOW ROAD                   ,                                   ,                                   ,MIDDLEVILLE           ,MI,49333,IS5R,GL09,IS5R946M
CMC AVIATION SERVICES INC                         ,1115 AL HIGHWAY 14                 ,WETUMPKA MUNI AIRPORT              ,                                   ,ELMORE                ,AL,36025,IT4R,SO09,IT4R270M
NORTHWEST PROPELLER SERVICE INC                   ,PIERCE COUNTY AIRPORT              ,16607 103RD AVE. CT. E.            ,                                   ,PUYALLUP              ,WA,98374,IT6R,NM01,IT6R625N
TKM INC                                           ,14811 N. 73RD STREET               ,                                   ,                                   ,SCOTTSDALE            ,AZ,85260,ITKR,WP07,ITKR162L
WOODWARD FST INC                                  ,700 N CENTENNIAL                   ,                                   ,                                   ,ZEELAND               ,MI,49464,IU5R,GL09,IU5R948M
AERO-CONTROLS INC                                 ,1610 20TH STREET NW                ,                                   ,                                   ,AUBURN                ,WA,98001,IU6R,NM01,IU6R626N
AIRCRAFT INSTRUMENT REPAIR                        ,6160 Carl Brady Drive              ,                                   ,                                   ,ANCHORAGE             ,AK,99502,IUAR,AL03,IUAR495R
INDUSTRIAL REPAIR MFG                             ,1140A EAST MAIN ST.                ,                                   ,                                   ,DELTA                 ,OH,43515,IUOR,GL25,IUOR675L
AIRCRAFT INSTRUMENT SUPPORT SERVICES INC          ,907 GLASS MOUNTAINE COVE           ,                                   ,                                   ,GEORGE TOWN           ,TX,78633,IUVR,SW17,IUVR771L
INTER AVIONICS INC                                ,4110 STEARMAN AVE.                 ,                                   ,                                   ,PASCO                 ,WA,99301,IVDR,NM13,IVDR539Y
RICK AVIATION INC                                 ,305 CHEROKEE DRIVE                 ,NEWPORT NEWS/WMSBRG INT'L AIRPORT  ,                                   ,NEWPORT NEWS          ,VA,23602,IVIR,EA21,IVIR104F
SHIER AVIATION CORPORATION                        ,3753 JOHN J MONTGOMERY DRIVE       ,SUITE 2                            ,                                   ,SAN DIEGO             ,CA,92123,IVSR,WP09,IVSR655S
CHALLENGE ENGINEERING AND TESTING INC             ,4234 HALLS MILL ROAD               ,                                   ,                                   ,MOBILE                ,AL,36693,IW4R,SO09,IW4R273M
CALVIN TAFF ELECTRONICS INC                       ,5601 Phillip J. Rhoads Avenue      ,Wiley Post Airport Hanger 3-C      ,                                   ,BETHANY               ,OK,73008-7014,IX2R,SW15,IX2R914K
AIR PROP SPECIALIST INC                           ,3671 INDUSTRIAL DRIVE              ,                                   ,                                   ,MARIANNA              ,FL,32446,IX4R,SO09,IX4R274M
MICHIGAN BALLOON CORP KALAMAZOO                   ,8038 LAKE WOOD DR.                 ,                                   ,                                   ,PORTAGE               ,MI,49002,IX5R,GL09,IX5R951M
SONICO INC                                        ,6464 Patton Blvd NE                ,                                   ,                                   ,MOSES LAKE            ,WA,98837,IX6R,NM13,IX6R629N
STANDARD AERO ASIA PTE LTD                        ,8 SELETAR AEROSPACE LINK           ,                                   ,                                   ,SINGAPORE            ,  ,797573,IXHY,FS58,IXHY084L
AIR ACCESSORIES AND AVIONICS INC                  ,8328 NW 30TH TERRACE               ,                                   ,                                   ,MIAMI                 ,FL,33122,IXSR,SO19,IXSR602L
INTERNATIONAL ENTERPRISES INDUSTRIES LLC          ,108 ALLEN STREET                   ,                                   ,                                   ,TALLADEGA             ,AL,35160,IXUR,SO09,IXUR882L
BIZJET INTERNATIONAL SALES AND SUPPORT INC        ,3515 N SHERIDAN                    ,                                   ,                                   ,TULSA                 ,OK,74115,IY2R,SW15,IY2R915K
ILSC HOLDINGS L C                                 ,700 WEST AIRPORT ROAD              ,                                   ,                                   ,PAYSON                ,AZ,85541,IZ0R,WP07,IZ0R172X
INTERCONTINENTAL JET SERVICE CORPORATION          ,3322 N. 74TH E AVE                 ,HANGAR 27                          ,                                   ,TULSA                 ,OK,74115,IZ2R,SW15,IZ2R916K
ULTRA ELECTRONICS ICE INC.                       ,2700 AMHERST AVE                   ,                                   ,                                   ,MANHATTAN             ,KS,66502,IZER,CE07,IZER249L
CHAMPION AEROSPACE LLC                            ,1230 OLD NORRIS RD                 ,                                   ,                                   ,LIBERTY               ,SC,29657,IZMR,SO13,IZMR441L
INTERIORS BY MILY                                 ,13205 S. W. 137 AVENUE #226        ,                                   ,                                   ,MIAMI                 ,FL,33186,IZOR,SO19,IZOR665L
JET AIRWERKS LLC                                  ,3015 N. SUMMIT STREET              ,                                   ,                                   ,ARKANSAS CITY         ,KS,67005,J0JR,CE07,J0JR961Y
JETPOWER AVIATION INC                             ,1491 NW 79TH AVE                   ,                                   ,                                   ,DORAL                 ,FL,33126,J1VR,SO19,J1VR787Y
TEXAS AEROSPACE SERVICES LTD LLP                  ,3550 MAPLE STREET                  ,                                   ,                                   ,ABILENE               ,TX,79602,J1XR,SW13,J1XR074X
JET EAST CORPORATE AVIATION LLC                   ,18 WEST PIPER AVE                  ,TRENTON MERCER AIRPORT             ,                                   ,TRENTON               ,NJ,8628,J21R,EA17,J21R713Y
AVFLIGHT ROCHESTER CORPORATION                    ,1205 SCOTTSVILLE ROAD              ,                                   ,                                   ,ROCHESTER             ,NY,14624,J22R,EA23,J22R845J
ROUSH INDUSTRIES INC                              ,12447 LEVAN RD.                    ,                                   ,                                   ,LIVONIA               ,MI,48150,J23R,GL23,J23R273Y
JC AND ASSOCIATES INC                             ,650 EAST AMITY                     ,                                   ,                                   ,BOISE                 ,ID,83716,J2HR,NM11,J2HR669X
C & L AVIATION SERVICES LLC                       ,40 WYOMING AVENUE                  ,                                   ,                                   ,BANGOR                ,ME,4401,J2SR,EA65,J2SR196J
JABIL DEFENSE AND AEROSPACE SERVICES LLC          ,10500 DR. MARTIN LUTHER KING JR ST,                                   ,                                   ,ST PETERSBURG         ,FL,33716,J2WR,SO35,J2WR737Y
JANSENS AIRCRAFT SYSTEMS CONTROLS INC             ,2303 WEST ALAMEDA DRIVE            ,                                   ,                                   ,TEMPE                 ,AZ,85282,J2YR,WP07,J2YR078X
JJA AVIATION                                      ,3468 W. 84TH ST                    ,BAY #107                           ,                                   ,HIALEAH               ,FL,33018,J30R,SO19,J30R252Y
TURBINE MOTOR WORKS LIMITED                       ,HANGAR 1 & HANGER 2                ,UPWOOD AIRPARK RAMSEY ROAD        ,BURY                               ,CAMBRIDGESHIRE        ,  ,PE26 2RA  ,J35Y,FS59,J35Y484Y
JACKSON HOLE AVIATION LLC                         ,AIRPORT RD. HANGAR 5               ,                                   ,                                   ,JACKSON               ,WY,83001,J3HR,NM03,J3HR633H
JEFFREY A KRAUDELT                                ,GILLIAM MCCONNELL AIRPARK          ,231 BURLE ROAD                     ,                                   ,CARTHAGE              ,NC,28327,J3KR,EA39,J3KR847X
JOHNSON PROPELLER ENTERPRISE INC                  ,211 AVIATION ST.                   ,SUITE 104                          ,                                   ,SHAFTER               ,CA,93263,J3PR,WP01,J3PR491J
JOHNSON PRESTON D                                ,56-710 Higgins St                  ,B#2                                ,                                   ,THERMAL               ,CA,92274,J41R,WP21,J41R354Y
